Year	Week	Y30-34,T,NR,PL
2006	41	43.0
2006	42	52.0
2006	43	69.0
2006	44	51.0
2006	45	56.0
2006	46	55.0
2006	47	55.0
2006	48	47.0
2006	49	57.0
2006	50	66.0
2006	51	57.0
2006	52	70.0
2006	53	NaN

2007	1	63.0
2007	2	69.0
2007	3	61.0
2007	4	54.0
2007	5	47.0
2007	6	53.0
2007	7	55.0
2007	8	69.0
2007	9	50.0
2007	10	55.0
2007	11	55.0
2007	12	60.0
2007	13	67.0
2007	14	55.0
2007	15	66.0
2007	16	60.0
2007	17	56.0
2007	18	56.0
2007	19	59.0
2007	20	58.0
2007	21	65.0
2007	22	58.0
2007	23	49.0
2007	24	55.0
2007	25	63.0
2007	26	58.0
2007	27	63.0
2007	28	66.0
2007	29	91.0
2007	30	60.0
2007	31	55.0
2007	32	63.0
2007	33	51.0
2007	34	61.0
2007	35	58.0
2007	36	54.0
2007	37	56.0
2007	38	65.0
2007	39	68.0
2007	40	58.0
2007	41	63.0
2007	42	62.0
2007	43	56.0
2007	44	64.0
2007	45	57.0
2007	46	58.0
2007	47	63.0
2007	48	70.0
2007	49	49.0
2007	50	62.0
2007	51	56.0
2007	52	59.0
2007	53	NaN

2008	1	69.0
2008	2	68.0
2008	3	56.0
2008	4	63.0
2008	5	53.0
2008	6	57.0
2008	7	57.0
2008	8	45.0
2008	9	75.0
2008	10	67.0
2008	11	74.0
2008	12	57.0
2008	13	60.0
2008	14	55.0
2008	15	67.0
2008	16	68.0
2008	17	52.0
2008	18	62.0
2008	19	61.0
2008	20	62.0
2008	21	47.0
2008	22	45.0
2008	23	66.0
2008	24	62.0
2008	25	48.0
2008	26	60.0
2008	27	60.0
2008	28	58.0
2008	29	66.0
2008	30	56.0
2008	31	55.0
2008	32	57.0
2008	33	59.0
2008	34	66.0
2008	35	58.0
2008	36	61.0
2008	37	46.0
2008	38	67.0
2008	39	60.0
2008	40	49.0
2008	41	55.0
2008	42	67.0
2008	43	72.0
2008	44	47.0
2008	45	49.0
2008	46	68.0
2008	47	57.0
2008	48	55.0
2008	49	72.0
2008	50	66.0
2008	51	66.0
2008	52	66.0
2008	53	NaN

2009	1	71.0
2009	2	58.0
2009	3	51.0
2009	4	51.0
2009	5	55.0
2009	6	54.0
2009	7	46.0
2009	8	57.0
2009	9	54.0
2009	10	63.0
2009	11	53.0
2009	12	54.0
2009	13	59.0
2009	14	57.0
2009	15	51.0
2009	16	60.0
2009	17	62.0
2009	18	61.0
2009	19	53.0
2009	20	55.0
2009	21	71.0
2009	22	67.0
2009	23	46.0
2009	24	54.0
2009	25	64.0
2009	26	59.0
2009	27	71.0
2009	28	61.0
2009	29	75.0
2009	30	64.0
2009	31	55.0
2009	32	54.0
2009	33	65.0
2009	34	67.0
2009	35	53.0
2009	36	61.0
2009	37	57.0
2009	38	59.0
2009	39	56.0
2009	40	64.0
2009	41	48.0
2009	42	61.0
2009	43	69.0
2009	44	56.0
2009	45	57.0
2009	46	67.0
2009	47	54.0
2009	48	75.0
2009	49	66.0
2009	50	58.0
2009	51	62.0
2009	52	79.0
2009	53	78.0

2010	1	57.0
2010	2	51.0
2010	3	44.0
2010	4	49.0
2010	5	31.0
2010	6	55.0
2010	7	47.0
2010	8	49.0
2010	9	40.0
2010	10	43.0
2010	11	52.0
2010	12	45.0
2010	13	66.0
2010	14	54.0
2010	15	59.0
2010	16	54.0
2010	17	48.0
2010	18	56.0
2010	19	49.0
2010	20	65.0
2010	21	62.0
2010	22	45.0
2010	23	67.0
2010	24	66.0
2010	25	53.0
2010	26	85.0
2010	27	76.0
2010	28	79.0
2010	29	59.0
2010	30	56.0
2010	31	41.0
2010	32	65.0
2010	33	57.0
2010	34	44.0
2010	35	56.0
2010	36	56.0
2010	37	54.0
2010	38	58.0
2010	39	50.0
2010	40	62.0
2010	41	69.0
2010	42	45.0
2010	43	53.0
2010	44	58.0
2010	45	54.0
2010	46	61.0
2010	47	67.0
2010	48	51.0
2010	49	58.0
2010	50	42.0
2010	51	47.0
2010	52	74.0
2010	53	NaN

2011	1	54.0
2011	2	56.0
2011	3	49.0
2011	4	49.0
2011	5	70.0
2011	6	52.0
2011	7	53.0
2011	8	57.0
2011	9	53.0
2011	10	54.0
2011	11	64.0
2011	12	64.0
2011	13	49.0
2011	14	59.0
2011	15	59.0
2011	16	56.0
2011	17	54.0
2011	18	45.0
2011	19	56.0
2011	20	56.0
2011	21	54.0
2011	22	63.0
2011	23	62.0
2011	24	64.0
2011	25	59.0
2011	26	53.0
2011	27	66.0
2011	28	64.0
2011	29	68.0
2011	30	56.0
2011	31	53.0
2011	32	64.0
2011	33	81.0
2011	34	61.0
2011	35	50.0
2011	36	55.0
2011	37	48.0
2011	38	52.0
2011	39	58.0
2011	40	44.0
2011	41	64.0
2011	42	63.0
2011	43	51.0
2011	44	53.0
2011	45	51.0
2011	46	55.0
2011	47	65.0
2011	48	56.0
2011	49	48.0
2011	50	63.0
2011	51	60.0
2011	52	46.0
2011	53	NaN

2012	1	51.0
2012	2	54.0
2012	3	50.0
2012	4	42.0
2012	5	59.0
2012	6	53.0
2012	7	53.0
2012	8	38.0
2012	9	58.0
2012	10	50.0
2012	11	52.0
2012	12	52.0
2012	13	44.0
2012	14	49.0
2012	15	59.0
2012	16	51.0
2012	17	47.0
2012	18	67.0
2012	19	57.0
2012	20	62.0
2012	21	52.0
2012	22	63.0
2012	23	52.0
2012	24	55.0
2012	25	47.0
2012	26	60.0
2012	27	60.0
2012	28	54.0
2012	29	61.0
2012	30	56.0
2012	31	52.0
2012	32	56.0
2012	33	64.0
2012	34	46.0
2012	35	62.0
2012	36	61.0
2012	37	56.0
2012	38	64.0
2012	39	59.0
2012	40	58.0
2012	41	62.0
2012	42	67.0
2012	43	50.0
2012	44	68.0
2012	45	57.0
2012	46	49.0
2012	47	41.0
2012	48	59.0
2012	49	58.0
2012	50	44.0
2012	51	61.0
2012	52	61.0
2012	53	NaN

2013	1	69.0
2013	2	49.0
2013	3	61.0
2013	4	59.0
2013	5	56.0
2013	6	57.0
2013	7	49.0
2013	8	32.0
2013	9	51.0
2013	10	46.0
2013	11	56.0
2013	12	50.0
2013	13	55.0
2013	14	54.0
2013	15	40.0
2013	16	47.0
2013	17	50.0
2013	18	56.0
2013	19	66.0
2013	20	56.0
2013	21	56.0
2013	22	58.0
2013	23	48.0
2013	24	45.0
2013	25	49.0
2013	26	61.0
2013	27	45.0
2013	28	66.0
2013	29	53.0
2013	30	52.0
2013	31	69.0
2013	32	48.0
2013	33	58.0
2013	34	50.0
2013	35	58.0
2013	36	46.0
2013	37	54.0
2013	38	51.0
2013	39	53.0
2013	40	49.0
2013	41	57.0
2013	42	51.0
2013	43	49.0
2013	44	46.0
2013	45	49.0
2013	46	48.0
2013	47	53.0
2013	48	45.0
2013	49	49.0
2013	50	55.0
2013	51	63.0
2013	52	60.0
2013	53	NaN

2014	1	63.0
2014	2	52.0
2014	3	59.0
2014	4	55.0
2014	5	50.0
2014	6	50.0
2014	7	46.0
2014	8	48.0
2014	9	41.0
2014	10	41.0
2014	11	42.0
2014	12	46.0
2014	13	55.0
2014	14	46.0
2014	15	57.0
2014	16	55.0
2014	17	53.0
2014	18	55.0
2014	19	53.0
2014	20	57.0
2014	21	64.0
2014	22	53.0
2014	23	57.0
2014	24	56.0
2014	25	57.0
2014	26	60.0
2014	27	68.0
2014	28	49.0
2014	29	56.0
2014	30	70.0
2014	31	52.0
2014	32	49.0
2014	33	41.0
2014	34	47.0
2014	35	45.0
2014	36	41.0
2014	37	54.0
2014	38	57.0
2014	39	54.0
2014	40	62.0
2014	41	60.0
2014	42	52.0
2014	43	60.0
2014	44	62.0
2014	45	55.0
2014	46	44.0
2014	47	46.0
2014	48	50.0
2014	49	59.0
2014	50	45.0
2014	51	57.0
2014	52	52.0
2014	53	NaN

2015	1	58.0
2015	2	41.0
2015	3	49.0
2015	4	43.0
2015	5	55.0
2015	6	45.0
2015	7	61.0
2015	8	46.0
2015	9	55.0
2015	10	50.0
2015	11	49.0
2015	12	52.0
2015	13	44.0
2015	14	58.0
2015	15	49.0
2015	16	49.0
2015	17	56.0
2015	18	60.0
2015	19	46.0
2015	20	46.0
2015	21	50.0
2015	22	56.0
2015	23	64.0
2015	24	48.0
2015	25	59.0
2015	26	50.0
2015	27	55.0
2015	28	63.0
2015	29	56.0
2015	30	63.0
2015	31	66.0
2015	32	61.0
2015	33	61.0
2015	34	51.0
2015	35	56.0
2015	36	39.0
2015	37	48.0
2015	38	42.0
2015	39	46.0
2015	40	56.0
2015	41	52.0
2015	42	71.0
2015	43	57.0
2015	44	45.0
2015	45	49.0
2015	46	55.0
2015	47	48.0
2015	48	55.0
2015	49	57.0
2015	50	46.0
2015	51	49.0
2015	52	64.0
2015	53	62.0

2016	1	63.0
2016	2	67.0
2016	3	59.0
2016	4	44.0
2016	5	59.0
2016	6	54.0
2016	7	48.0
2016	8	52.0
2016	9	46.0
2016	10	52.0
2016	11	57.0
2016	12	40.0
2016	13	67.0
2016	14	61.0
2016	15	50.0
2016	16	62.0
2016	17	51.0
2016	18	62.0
2016	19	50.0
2016	20	45.0
2016	21	51.0
2016	22	55.0
2016	23	52.0
2016	24	55.0
2016	25	65.0
2016	26	48.0
2016	27	40.0
2016	28	56.0
2016	29	43.0
2016	30	72.0
2016	31	51.0
2016	32	55.0
2016	33	56.0
2016	34	60.0
2016	35	51.0
2016	36	69.0
2016	37	49.0
2016	38	47.0
2016	39	46.0
2016	40	55.0
2016	41	48.0
2016	42	64.0
2016	43	53.0
2016	44	56.0
2016	45	73.0
2016	46	43.0
2016	47	47.0
2016	48	58.0
2016	49	64.0
2016	50	54.0
2016	51	71.0
2016	52	57.0
2016	53	NaN

2017	1	61.0
2017	2	49.0
2017	3	63.0
2017	4	58.0
2017	5	39.0
2017	6	59.0
2017	7	49.0
2017	8	66.0
2017	9	57.0
2017	10	71.0
2017	11	43.0
2017	12	52.0
2017	13	46.0
2017	14	54.0
2017	15	73.0
2017	16	55.0
2017	17	54.0
2017	18	49.0
2017	19	57.0
2017	20	59.0
2017	21	52.0
2017	22	59.0
2017	23	57.0
2017	24	47.0
2017	25	74.0
2017	26	57.0
2017	27	46.0
2017	28	44.0
2017	29	50.0
2017	30	59.0
2017	31	57.0
2017	32	59.0
2017	33	41.0
2017	34	48.0
2017	35	59.0
2017	36	55.0
2017	37	52.0
2017	38	45.0
2017	39	58.0
2017	40	63.0
2017	41	45.0
2017	42	49.0
2017	43	56.0
2017	44	62.0
2017	45	47.0
2017	46	59.0
2017	47	42.0
2017	48	47.0
2017	49	59.0
2017	50	61.0
2017	51	59.0
2017	52	62.0
2017	53	NaN

2018	1	62.0
2018	2	50.0
2018	3	51.0
2018	4	71.0
2018	5	63.0
2018	6	49.0
2018	7	42.0
2018	8	60.0
2018	9	51.0
2018	10	61.0
2018	11	63.0
2018	12	61.0
2018	13	60.0
2018	14	58.0
2018	15	45.0
2018	16	45.0
2018	17	51.0
2018	18	48.0
2018	19	49.0
2018	20	52.0
2018	21	46.0
2018	22	67.0
2018	23	39.0
2018	24	55.0
2018	25	54.0
2018	26	54.0
2018	27	56.0
2018	28	59.0
2018	29	69.0
2018	30	56.0
2018	31	71.0
2018	32	71.0
2018	33	67.0
2018	34	38.0
2018	35	49.0
2018	36	51.0
2018	37	56.0
2018	38	48.0
2018	39	51.0
2018	40	42.0
2018	41	61.0
2018	42	51.0
2018	43	51.0
2018	44	52.0
2018	45	48.0
2018	46	47.0
2018	47	54.0
2018	48	54.0
2018	49	64.0
2018	50	60.0
2018	51	49.0
2018	52	63.0
2018	53	NaN

2019	1	54.0
2019	2	54.0
2019	3	47.0
2019	4	48.0
2019	5	47.0
2019	6	61.0
2019	7	53.0
2019	8	51.0
2019	9	61.0
2019	10	48.0
2019	11	50.0
2019	12	58.0
2019	13	66.0
2019	14	59.0
2019	15	52.0
2019	16	75.0
2019	17	51.0
2019	18	57.0
2019	19	56.0
2019	20	57.0
2019	21	72.0
2019	22	61.0
2019	23	61.0
2019	24	50.0
2019	25	65.0
2019	26	58.0
2019	27	57.0
2019	28	46.0
2019	29	47.0
2019	30	56.0
2019	31	57.0
2019	32	45.0
2019	33	64.0
2019	34	60.0
2019	35	75.0
2019	36	48.0
2019	37	47.0
2019	38	63.0
2019	39	58.0
2019	40	44.0
2019	41	35.0
2019	42	53.0
2019	43	69.0
2019	44	62.0
2019	45	39.0
2019	46	43.0
2019	47	41.0
2019	48	46.0
2019	49	40.0
2019	50	50.0
2019	51	48.0
2019	52	49.0
2019	53	NaN

2020	1	51.0
2020	2	40.0
2020	3	48.0
2020	4	37.0
2020	5	51.0
2020	6	42.0
2020	7	50.0
2020	8	49.0
2020	9	50.0
2020	10	43.0
2020	11	50.0
2020	12	46.0
2020	13	38.0
2020	14	45.0
2020	15	36.0
2020	16	41.0
2020	17	51.0
2020	18	45.0
2020	19	61.0
2020	20	44.0
2020	21	41.0
2020	22	49.0
2020	23	54.0
2020	24	45.0
2020	25	52.0
2020	26	51.0
2020	27	56.0
2020	28	60.0
2020	29	50.0
2020	30	62.0
2020	31	49.0
2020	32	60.0
2020	33	53.0
2020	34	59.0
2020	35	46.0
2020	36	63.0
2020	37	45.0
2020	38	57.0
2020	39	44.0
2020	40	53.0
2020	41	58.0
2020	42	55.0
2020	43	59.0
2020	44	75.0
2020	45	73.0
2020	46	64.0
2020	47	65.0
2020	48	66.0
2020	49	60.0
2020	50	45.0
2020	51	64.0
2020	52	72.0
2020	53	68.0
