Year	Week	Y55-59,T,NR,PL

2000	1	368.0
2000	2	380.0
2000	3	417.0
2000	4	420.0
2000	5	409.0
2000	6	419.0
2000	7	384.0
2000	8	363.0
2000	9	341.0
2000	10	323.0
2000	11	335.0
2000	12	340.0
2000	13	328.0
2000	14	367.0
2000	15	324.0
2000	16	373.0
2000	17	347.0
2000	18	344.0
2000	19	374.0
2000	20	354.0
2000	21	351.0
2000	22	330.0
2000	23	353.0
2000	24	336.0
2000	25	335.0
2000	26	277.0
2000	27	347.0
2000	28	317.0
2000	29	320.0
2000	30	306.0
2000	31	329.0
2000	32	359.0
2000	33	354.0
2000	34	307.0
2000	35	321.0
2000	36	333.0
2000	37	343.0
2000	38	367.0
2000	39	367.0
2000	40	351.0
2000	41	339.0
2000	42	335.0
2000	43	351.0
2000	44	359.0
2000	45	358.0
2000	46	360.0
2000	47	363.0
2000	48	364.0
2000	49	396.0
2000	50	349.0
2000	51	349.0
2000	52	388.0
2000	53	NaN

2001	1	362.0
2001	2	352.0
2001	3	351.0
2001	4	369.0
2001	5	335.0
2001	6	349.0
2001	7	362.0
2001	8	350.0
2001	9	349.0
2001	10	347.0
2001	11	335.0
2001	12	376.0
2001	13	371.0
2001	14	350.0
2001	15	330.0
2001	16	383.0
2001	17	350.0
2001	18	349.0
2001	19	363.0
2001	20	334.0
2001	21	329.0
2001	22	298.0
2001	23	347.0
2001	24	337.0
2001	25	323.0
2001	26	371.0
2001	27	333.0
2001	28	292.0
2001	29	344.0
2001	30	334.0
2001	31	343.0
2001	32	346.0
2001	33	359.0
2001	34	336.0
2001	35	330.0
2001	36	358.0
2001	37	345.0
2001	38	360.0
2001	39	377.0
2001	40	386.0
2001	41	331.0
2001	42	386.0
2001	43	375.0
2001	44	339.0
2001	45	370.0
2001	46	400.0
2001	47	369.0
2001	48	366.0
2001	49	340.0
2001	50	329.0
2001	51	376.0
2001	52	393.0
2001	53	NaN

2002	1	365.0
2002	2	346.0
2002	3	330.0
2002	4	349.0
2002	5	339.0
2002	6	345.0
2002	7	352.0
2002	8	357.0
2002	9	325.0
2002	10	361.0
2002	11	364.0
2002	12	373.0
2002	13	376.0
2002	14	411.0
2002	15	344.0
2002	16	367.0
2002	17	351.0
2002	18	327.0
2002	19	370.0
2002	20	384.0
2002	21	333.0
2002	22	355.0
2002	23	344.0
2002	24	363.0
2002	25	369.0
2002	26	361.0
2002	27	364.0
2002	28	389.0
2002	29	366.0
2002	30	343.0
2002	31	339.0
2002	32	348.0
2002	33	397.0
2002	34	336.0
2002	35	371.0
2002	36	354.0
2002	37	370.0
2002	38	391.0
2002	39	378.0
2002	40	375.0
2002	41	427.0
2002	42	393.0
2002	43	392.0
2002	44	414.0
2002	45	373.0
2002	46	374.0
2002	47	380.0
2002	48	348.0
2002	49	404.0
2002	50	404.0
2002	51	429.0
2002	52	442.0
2002	53	NaN

2003	1	444.0
2003	2	430.0
2003	3	369.0
2003	4	376.0
2003	5	394.0
2003	6	378.0
2003	7	394.0
2003	8	405.0
2003	9	455.0
2003	10	409.0
2003	11	428.0
2003	12	391.0
2003	13	397.0
2003	14	400.0
2003	15	434.0
2003	16	407.0
2003	17	423.0
2003	18	391.0
2003	19	347.0
2003	20	354.0
2003	21	407.0
2003	22	374.0
2003	23	378.0
2003	24	403.0
2003	25	393.0
2003	26	369.0
2003	27	391.0
2003	28	397.0
2003	29	419.0
2003	30	433.0
2003	31	376.0
2003	32	376.0
2003	33	401.0
2003	34	372.0
2003	35	406.0
2003	36	394.0
2003	37	416.0
2003	38	418.0
2003	39	433.0
2003	40	407.0
2003	41	431.0
2003	42	438.0
2003	43	439.0
2003	44	418.0
2003	45	371.0
2003	46	438.0
2003	47	427.0
2003	48	428.0
2003	49	422.0
2003	50	438.0
2003	51	394.0
2003	52	455.0
2003	53	NaN

2004	1	448.0
2004	2	435.0
2004	3	450.0
2004	4	433.0
2004	5	448.0
2004	6	469.0
2004	7	460.0
2004	8	447.0
2004	9	468.0
2004	10	437.0
2004	11	428.0
2004	12	422.0
2004	13	398.0
2004	14	448.0
2004	15	401.0
2004	16	442.0
2004	17	422.0
2004	18	403.0
2004	19	404.0
2004	20	437.0
2004	21	445.0
2004	22	437.0
2004	23	435.0
2004	24	449.0
2004	25	447.0
2004	26	462.0
2004	27	442.0
2004	28	465.0
2004	29	438.0
2004	30	447.0
2004	31	426.0
2004	32	426.0
2004	33	439.0
2004	34	450.0
2004	35	385.0
2004	36	439.0
2004	37	441.0
2004	38	409.0
2004	39	409.0
2004	40	437.0
2004	41	443.0
2004	42	472.0
2004	43	497.0
2004	44	463.0
2004	45	440.0
2004	46	459.0
2004	47	493.0
2004	48	512.0
2004	49	506.0
2004	50	488.0
2004	51	457.0
2004	52	538.0
2004	53	490.0

2005	1	486.0
2005	2	477.0
2005	3	477.0
2005	4	508.0
2005	5	429.0
2005	6	457.0
2005	7	485.0
2005	8	504.0
2005	9	524.0
2005	10	552.0
2005	11	571.0
2005	12	495.0
2005	13	496.0
2005	14	479.0
2005	15	498.0
2005	16	500.0
2005	17	507.0
2005	18	463.0
2005	19	482.0
2005	20	482.0
2005	21	491.0
2005	22	496.0
2005	23	467.0
2005	24	493.0
2005	25	498.0
2005	26	435.0
2005	27	441.0
2005	28	456.0
2005	29	477.0
2005	30	528.0
2005	31	436.0
2005	32	461.0
2005	33	493.0
2005	34	467.0
2005	35	504.0
2005	36	431.0
2005	37	462.0
2005	38	518.0
2005	39	525.0
2005	40	471.0
2005	41	516.0
2005	42	558.0
2005	43	524.0
2005	44	498.0
2005	45	533.0
2005	46	537.0
2005	47	524.0
2005	48	560.0
2005	49	558.0
2005	50	569.0
2005	51	548.0
2005	52	553.0
2005	53	NaN

2006	1	600.0
2006	2	530.0
2006	3	549.0
2006	4	535.0
2006	5	537.0
2006	6	507.0
2006	7	544.0
2006	8	547.0
2006	9	512.0
2006	10	509.0
2006	11	537.0
2006	12	538.0
2006	13	515.0
2006	14	534.0
2006	15	568.0
2006	16	556.0
2006	17	543.0
2006	18	540.0
2006	19	564.0
2006	20	533.0
2006	21	488.0
2006	22	543.0
2006	23	524.0
2006	24	572.0
2006	25	555.0
2006	26	531.0
2006	27	548.0
2006	28	551.0
2006	29	524.0
2006	30	541.0
2006	31	483.0
2006	32	521.0
2006	33	516.0
2006	34	496.0
2006	35	493.0
2006	36	530.0
2006	37	517.0
2006	38	509.0
2006	39	544.0
2006	40	569.0
2006	41	592.0
2006	42	555.0
2006	43	589.0
2006	44	541.0
2006	45	540.0
2006	46	559.0
2006	47	521.0
2006	48	558.0
2006	49	550.0
2006	50	612.0
2006	51	564.0
2006	52	656.0
2006	53	NaN

2007	1	615.0
2007	2	582.0
2007	3	548.0
2007	4	599.0
2007	5	560.0
2007	6	553.0
2007	7	512.0
2007	8	604.0
2007	9	624.0
2007	10	562.0
2007	11	605.0
2007	12	562.0
2007	13	533.0
2007	14	594.0
2007	15	560.0
2007	16	562.0
2007	17	535.0
2007	18	544.0
2007	19	580.0
2007	20	538.0
2007	21	567.0
2007	22	502.0
2007	23	510.0
2007	24	550.0
2007	25	486.0
2007	26	539.0
2007	27	568.0
2007	28	525.0
2007	29	606.0
2007	30	500.0
2007	31	551.0
2007	32	550.0
2007	33	582.0
2007	34	572.0
2007	35	547.0
2007	36	549.0
2007	37	542.0
2007	38	552.0
2007	39	585.0
2007	40	574.0
2007	41	599.0
2007	42	575.0
2007	43	591.0
2007	44	538.0
2007	45	543.0
2007	46	588.0
2007	47	581.0
2007	48	560.0
2007	49	655.0
2007	50	579.0
2007	51	585.0
2007	52	621.0
2007	53	NaN

2008	1	634.0
2008	2	609.0
2008	3	603.0
2008	4	607.0
2008	5	567.0
2008	6	581.0
2008	7	551.0
2008	8	574.0
2008	9	600.0
2008	10	624.0
2008	11	528.0
