Year	Week	Y35-39,T,NR,PL

2000	1	105.0
2000	2	97.0
2000	3	116.0
2000	4	88.0
2000	5	114.0
2000	6	97.0
2000	7	109.0
2000	8	82.0
2000	9	99.0
2000	10	110.0
2000	11	98.0
2000	12	98.0
2000	13	90.0
2000	14	76.0
2000	15	117.0
2000	16	103.0
2000	17	115.0
2000	18	79.0
2000	19	106.0
2000	20	85.0
2000	21	111.0
2000	22	64.0
2000	23	108.0
2000	24	102.0
2000	25	81.0
2000	26	83.0
2000	27	104.0
2000	28	110.0
2000	29	82.0
2000	30	105.0
2000	31	80.0
2000	32	96.0
2000	33	94.0
2000	34	94.0
2000	35	90.0
2000	36	81.0
2000	37	94.0
2000	38	101.0
2000	39	89.0
2000	40	91.0
2000	41	102.0
2000	42	84.0
2000	43	107.0
2000	44	89.0
2000	45	94.0
2000	46	100.0
2000	47	99.0
2000	48	106.0
2000	49	97.0
2000	50	113.0
2000	51	88.0
2000	52	114.0
2000	53	NaN

2001	1	73.0
2001	2	106.0
2001	3	92.0
2001	4	83.0
2001	5	68.0
2001	6	108.0
2001	7	97.0
2001	8	89.0
2001	9	90.0
2001	10	96.0
2001	11	82.0
2001	12	93.0
2001	13	79.0
2001	14	92.0
2001	15	93.0
2001	16	95.0
2001	17	86.0
2001	18	108.0
2001	19	72.0
2001	20	91.0
2001	21	97.0
2001	22	86.0
2001	23	90.0
2001	24	77.0
2001	25	87.0
2001	26	85.0
2001	27	89.0
2001	28	94.0
2001	29	87.0
2001	30	79.0
2001	31	83.0
2001	32	83.0
2001	33	88.0
2001	34	89.0
2001	35	90.0
2001	36	74.0
2001	37	98.0
2001	38	89.0
2001	39	89.0
2001	40	92.0
2001	41	87.0
2001	42	76.0
2001	43	82.0
2001	44	89.0
2001	45	94.0
2001	46	87.0
2001	47	78.0
2001	48	73.0
2001	49	92.0
2001	50	93.0
2001	51	101.0
2001	52	92.0
2001	53	NaN

2002	1	72.0
2002	2	85.0
2002	3	96.0
2002	4	73.0
2002	5	73.0
2002	6	80.0
2002	7	78.0
2002	8	84.0
2002	9	68.0
2002	10	96.0
2002	11	100.0
2002	12	88.0
2002	13	86.0
2002	14	86.0
2002	15	96.0
2002	16	74.0
2002	17	77.0
2002	18	89.0
2002	19	80.0
2002	20	90.0
2002	21	70.0
2002	22	92.0
2002	23	79.0
2002	24	95.0
2002	25	94.0
2002	26	78.0
2002	27	75.0
2002	28	76.0
2002	29	94.0
2002	30	72.0
2002	31	89.0
2002	32	85.0
2002	33	86.0
2002	34	74.0
2002	35	82.0
2002	36	91.0
2002	37	80.0
2002	38	73.0
2002	39	69.0
2002	40	64.0
2002	41	83.0
2002	42	71.0
2002	43	95.0
2002	44	84.0
2002	45	103.0
2002	46	79.0
2002	47	66.0
2002	48	69.0
2002	49	82.0
2002	50	82.0
2002	51	93.0
2002	52	75.0
2002	53	NaN

2003	1	94.0
2003	2	72.0
2003	3	99.0
2003	4	80.0
2003	5	88.0
2003	6	70.0
2003	7	62.0
2003	8	81.0
2003	9	83.0
2003	10	74.0
2003	11	96.0
2003	12	101.0
2003	13	92.0
2003	14	93.0
2003	15	69.0
2003	16	75.0
2003	17	90.0
2003	18	84.0
2003	19	55.0
2003	20	75.0
2003	21	85.0
2003	22	75.0
2003	23	72.0
2003	24	92.0
2003	25	70.0
2003	26	76.0
2003	27	100.0
2003	28	89.0
2003	29	77.0
2003	30	68.0
2003	31	73.0
2003	32	66.0
2003	33	76.0
2003	34	89.0
2003	35	76.0
2003	36	73.0
2003	37	73.0
2003	38	86.0
2003	39	87.0
2003	40	71.0
2003	41	60.0
2003	42	83.0
2003	43	98.0
2003	44	76.0
2003	45	72.0
2003	46	62.0
2003	47	88.0
2003	48	76.0
2003	49	82.0
2003	50	93.0
2003	51	87.0
2003	52	83.0
2003	53	NaN

2004	1	80.0
2004	2	78.0
2004	3	76.0
2004	4	72.0
2004	5	96.0
2004	6	74.0
2004	7	62.0
2004	8	71.0
2004	9	66.0
2004	10	68.0
2004	11	74.0
2004	12	83.0
2004	13	72.0
2004	14	63.0
2004	15	78.0
2004	16	70.0
2004	17	77.0
2004	18	76.0
2004	19	78.0
2004	20	84.0
2004	21	73.0
2004	22	80.0
2004	23	64.0
2004	24	84.0
2004	25	73.0
2004	26	87.0
2004	27	74.0
2004	28	86.0
2004	29	80.0
2004	30	104.0
2004	31	84.0
2004	32	78.0
2004	33	83.0
2004	34	73.0
2004	35	83.0
2004	36	88.0
2004	37	80.0
2004	38	80.0
2004	39	57.0
2004	40	72.0
2004	41	83.0
2004	42	90.0
2004	43	101.0
2004	44	86.0
2004	45	86.0
2004	46	85.0
2004	47	101.0
2004	48	81.0
2004	49	90.0
2004	50	82.0
2004	51	84.0
2004	52	93.0
2004	53	92.0

2005	1	81.0
2005	2	71.0
2005	3	94.0
2005	4	79.0
2005	5	67.0
2005	6	93.0
2005	7	68.0
2005	8	84.0
2005	9	72.0
2005	10	82.0
2005	11	87.0
2005	12	76.0
2005	13	75.0
2005	14	84.0
2005	15	92.0
2005	16	75.0
2005	17	78.0
2005	18	83.0
2005	19	76.0
2005	20	90.0
2005	21	89.0
2005	22	73.0
2005	23	80.0
2005	24	97.0
2005	25	93.0
2005	26	89.0
2005	27	79.0
2005	28	83.0
2005	29	91.0
2005	30	100.0
2005	31	79.0
2005	32	73.0
2005	33	76.0
2005	34	77.0
2005	35	68.0
2005	36	74.0
2005	37	85.0
2005	38	90.0
2005	39	64.0
2005	40	100.0
2005	41	79.0
2005	42	80.0
2005	43	73.0
2005	44	76.0
2005	45	78.0
2005	46	87.0
2005	47	89.0
2005	48	85.0
2005	49	65.0
2005	50	70.0
2005	51	85.0
2005	52	90.0
2005	53	NaN

2006	1	77.0
2006	2	68.0
2006	3	76.0
2006	4	99.0
2006	5	77.0
2006	6	66.0
2006	7	81.0
2006	8	75.0
2006	9	89.0
2006	10	85.0
2006	11	74.0
2006	12	78.0
2006	13	79.0
2006	14	61.0
2006	15	99.0
2006	16	94.0
2006	17	89.0
2006	18	89.0
2006	19	71.0
2006	20	79.0
2006	21	72.0
2006	22	90.0
2006	23	97.0
2006	24	81.0
2006	25	92.0
2006	26	81.0
2006	27	84.0
2006	28	101.0
2006	29	86.0
2006	30	104.0
2006	31	77.0
2006	32	79.0
2006	33	81.0
2006	34	74.0
2006	35	75.0
2006	36	70.0
2006	37	84.0
2006	38	68.0
2006	39	70.0
2006	40	71.0
2006	41	88.0
2006	42	76.0
2006	43	83.0
2006	44	85.0
2006	45	67.0
2006	46	96.0
2006	47	80.0
2006	48	78.0
2006	49	71.0
2006	50	85.0
2006	51	95.0
2006	52	87.0
2006	53	NaN

2007	1	92.0
2007	2	62.0
2007	3	89.0
2007	4	67.0
2007	5	64.0
2007	6	81.0
2007	7	67.0
2007	8	87.0
2007	9	69.0
2007	10	88.0
2007	11	68.0
2007	12	82.0
2007	13	80.0
2007	14	73.0
2007	15	82.0
2007	16	79.0
2007	17	75.0
2007	18	67.0
2007	19	74.0
2007	20	78.0
2007	21	73.0
2007	22	88.0
2007	23	88.0
2007	24	71.0
2007	25	81.0
2007	26	74.0
2007	27	78.0
2007	28	73.0
2007	29	102.0
2007	30	72.0
2007	31	89.0
2007	32	81.0
2007	33	72.0
2007	34	73.0
2007	35	88.0
2007	36	82.0
2007	37	78.0
2007	38	84.0
2007	39	67.0
2007	40	81.0
2007	41	78.0
2007	42	84.0
2007	43	79.0
2007	44	94.0
2007	45	61.0
2007	46	78.0
2007	47	74.0
2007	48	70.0
2007	49	74.0
2007	50	98.0
2007	51	95.0
2007	52	77.0
2007	53	NaN

2008	1	77.0
2008	2	73.0
2008	3	75.0
2008	4	86.0
2008	5	72.0
2008	6	78.0
2008	7	81.0
2008	8	86.0
2008	9	74.0
2008	10	71.0
2008	11	80.0
2008	12	101.0
2008	13	95.0
2008	14	84.0
2008	15	70.0
2008	16	83.0
2008	17	56.0
2008	18	71.0
2008	19	68.0
2008	20	75.0
2008	21	79.0
2008	22	68.0
2008	23	71.0
2008	24	75.0
2008	25	85.0
2008	26	84.0
2008	27	69.0
2008	28	84.0
2008	29	91.0
2008	30	84.0
2008	31	88.0
2008	32	77.0
2008	33	86.0
2008	34	88.0
2008	35	80.0
2008	36	68.0
2008	37	67.0
2008	38	95.0
2008	39	85.0
2008	40	78.0
2008	41	86.0
2008	42	76.0
2008	43	73.0
2008	44	66.0
2008	45	72.0
2008	46	79.0
2008	47	76.0
2008	48	74.0
2008	49	74.0
2008	50	77.0
2008	51	80.0
2008	52	99.0
2008	53	NaN

2009	1	93.0
2009	2	87.0
2009	3	84.0
2009	4	94.0
2009	5	66.0
2009	6	70.0
2009	7	78.0
2009	8	71.0
2009	9	79.0
2009	10	78.0
2009	11	66.0
2009	12	65.0
2009	13	82.0
2009	14	89.0
2009	15	58.0
2009	16	75.0
2009	17	75.0
2009	18	78.0
2009	19	88.0
2009	20	76.0
