Year	Week	Y50-54,T,NR,PL

2000	1	377.0
2000	2	409.0
2000	3	403.0
2000	4	415.0
2000	5	398.0
2000	6	404.0
2000	7	379.0
2000	8	383.0
2000	9	377.0
2000	10	362.0
2000	11	364.0
2000	12	354.0
2000	13	342.0
2000	14	384.0
2000	15	369.0
2000	16	339.0
2000	17	372.0
2000	18	345.0
2000	19	326.0
2000	20	378.0
2000	21	338.0
2000	22	351.0
2000	23	380.0
2000	24	372.0
2000	25	369.0
2000	26	336.0
2000	27	373.0
2000	28	384.0
2000	29	368.0
2000	30	381.0
2000	31	365.0
2000	32	375.0
2000	33	347.0
2000	34	358.0
2000	35	361.0
2000	36	383.0
2000	37	338.0
2000	38	393.0
2000	39	412.0
2000	40	430.0
2000	41	353.0
2000	42	386.0
2000	43	355.0
2000	44	392.0
2000	45	364.0
2000	46	371.0
2000	47	385.0
2000	48	431.0
2000	49	397.0
2000	50	387.0
2000	51	408.0
2000	52	433.0
2000	53	NaN

2001	1	381.0
2001	2	391.0
2001	3	407.0
2001	4	381.0
2001	5	374.0
2001	6	385.0
2001	7	351.0
2001	8	410.0
2001	9	402.0
2001	10	398.0
2001	11	406.0
2001	12	380.0
2001	13	386.0
2001	14	392.0
2001	15	383.0
2001	16	404.0
2001	17	375.0
2001	18	375.0
2001	19	379.0
2001	20	382.0
2001	21	396.0
2001	22	396.0
2001	23	388.0
2001	24	374.0
2001	25	398.0
2001	26	389.0
2001	27	390.0
2001	28	380.0
2001	29	382.0
2001	30	376.0
2001	31	369.0
2001	32	390.0
2001	33	426.0
2001	34	384.0
2001	35	380.0
2001	36	369.0
2001	37	385.0
2001	38	428.0
2001	39	389.0
2001	40	401.0
2001	41	363.0
2001	42	398.0
2001	43	385.0
2001	44	365.0
2001	45	410.0
2001	46	416.0
2001	47	382.0
2001	48	446.0
2001	49	413.0
2001	50	448.0
2001	51	438.0
2001	52	427.0
2001	53	NaN

2002	1	350.0
2002	2	381.0
2002	3	398.0
2002	4	399.0
2002	5	363.0
2002	6	399.0
2002	7	376.0
2002	8	434.0
2002	9	394.0
