Year	Week	Y10-14,T,NR,PL

2000	1	11.0
2000	2	9.0
2000	3	12.0
2000	4	13.0
2000	5	11.0
2000	6	9.0
2000	7	12.0
2000	8	8.0
2000	9	7.0
2000	10	8.0
2000	11	9.0
2000	12	8.0
2000	13	15.0
2000	14	6.0
2000	15	8.0
2000	16	9.0
2000	17	15.0
2000	18	10.0
2000	19	9.0
2000	20	9.0
2000	21	10.0
2000	22	14.0
2000	23	18.0
2000	24	10.0
2000	25	12.0
2000	26	9.0
2000	27	7.0
2000	28	14.0
2000	29	10.0
2000	30	12.0
2000	31	12.0
2000	32	15.0
2000	33	14.0
2000	34	10.0
2000	35	10.0
2000	36	17.0
2000	37	12.0
2000	38	5.0
2000	39	12.0
2000	40	11.0
2000	41	15.0
2000	42	7.0
2000	43	11.0
2000	44	14.0
2000	45	12.0
2000	46	4.0
2000	47	13.0
2000	48	7.0
2000	49	7.0
2000	50	5.0
2000	51	11.0
2000	52	5.0
2000	53	NaN

2001	1	8.0
2001	2	11.0
2001	3	15.0
2001	4	11.0
2001	5	14.0
2001	6	8.0
2001	7	11.0
2001	8	8.0
2001	9	11.0
2001	10	7.0
2001	11	19.0
2001	12	11.0
2001	13	8.0
2001	14	12.0
2001	15	8.0
2001	16	12.0
2001	17	8.0
2001	18	6.0
2001	19	5.0
2001	20	4.0
2001	21	9.0
2001	22	12.0
2001	23	13.0
2001	24	15.0
2001	25	16.0
2001	26	12.0
2001	27	15.0
2001	28	15.0
2001	29	17.0
2001	30	22.0
2001	31	7.0
2001	32	12.0
2001	33	17.0
2001	34	16.0
2001	35	10.0
2001	36	8.0
2001	37	3.0
2001	38	8.0
2001	39	7.0
2001	40	10.0
2001	41	8.0
2001	42	15.0
2001	43	7.0
2001	44	7.0
2001	45	14.0
2001	46	7.0
2001	47	9.0
2001	48	5.0
2001	49	11.0
2001	50	7.0
2001	51	10.0
2001	52	7.0
2001	53	NaN

2002	1	4.0
2002	2	7.0
2002	3	9.0
2002	4	10.0
2002	5	11.0
2002	6	13.0
2002	7	9.0
2002	8	8.0
2002	9	7.0
2002	10	12.0
2002	11	9.0
2002	12	8.0
2002	13	11.0
2002	14	10.0
2002	15	10.0
2002	16	10.0
2002	17	9.0
2002	18	19.0
2002	19	9.0
2002	20	9.0
2002	21	12.0
2002	22	5.0
2002	23	11.0
2002	24	5.0
2002	25	31.0
2002	26	11.0
2002	27	13.0
2002	28	17.0
2002	29	21.0
2002	30	13.0
2002	31	16.0
2002	32	12.0
2002	33	12.0
2002	34	13.0
2002	35	19.0
2002	36	8.0
2002	37	12.0
2002	38	8.0
2002	39	12.0
2002	40	7.0
2002	41	11.0
2002	42	11.0
2002	43	17.0
2002	44	9.0
2002	45	3.0
2002	46	12.0
2002	47	11.0
2002	48	2.0
2002	49	14.0
2002	50	8.0
2002	51	10.0
2002	52	12.0
2002	53	NaN

2003	1	14.0
2003	2	8.0
2003	3	6.0
2003	4	9.0
2003	5	9.0
2003	6	7.0
2003	7	8.0
2003	8	11.0
2003	9	8.0
2003	10	5.0
2003	11	6.0
2003	12	9.0
2003	13	10.0
2003	14	16.0
2003	15	6.0
2003	16	5.0
2003	17	7.0
2003	18	11.0
2003	19	5.0
2003	20	8.0
2003	21	14.0
2003	22	12.0
2003	23	18.0
2003	24	10.0
2003	25	10.0
2003	26	13.0
