Year	Week	Y20-24,T,NR,PL
2004	14	49.0
2004	15	29.0
2004	16	58.0
2004	17	30.0
2004	18	47.0
2004	19	43.0
2004	20	39.0
2004	21	57.0
2004	22	41.0
2004	23	50.0
2004	24	54.0
2004	25	55.0
2004	26	48.0
2004	27	50.0
2004	28	44.0
2004	29	47.0
2004	30	46.0
2004	31	44.0
2004	32	57.0
2004	33	63.0
2004	34	47.0
2004	35	33.0
2004	36	54.0
2004	37	40.0
2004	38	36.0
2004	39	43.0
2004	40	53.0
2004	41	45.0
2004	42	52.0
2004	43	40.0
2004	44	45.0
2004	45	42.0
2004	46	45.0
2004	47	36.0
2004	48	38.0
2004	49	40.0
2004	50	58.0
2004	51	51.0
2004	52	49.0
2004	53	71.0

2005	1	38.0
2005	2	50.0
2005	3	43.0
2005	4	47.0
2005	5	38.0
2005	6	36.0
2005	7	49.0
2005	8	27.0
2005	9	39.0
2005	10	43.0
2005	11	45.0
2005	12	39.0
2005	13	48.0
2005	14	45.0
2005	15	49.0
2005	16	40.0
2005	17	40.0
2005	18	40.0
2005	19	46.0
2005	20	45.0
2005	21	50.0
2005	22	38.0
2005	23	38.0
2005	24	44.0
2005	25	51.0
2005	26	52.0
2005	27	51.0
2005	28	60.0
2005	29	52.0
2005	30	49.0
2005	31	42.0
2005	32	43.0
2005	33	54.0
2005	34	39.0
2005	35	54.0
2005	36	43.0
2005	37	45.0
2005	38	41.0
2005	39	52.0
2005	40	39.0
2005	41	40.0
2005	42	53.0
2005	43	33.0
2005	44	53.0
2005	45	37.0
2005	46	42.0
2005	47	50.0
2005	48	24.0
2005	49	38.0
2005	50	36.0
2005	51	41.0
2005	52	42.0
2005	53	NaN

2006	1	46.0
2006	2	43.0
2006	3	24.0
2006	4	31.0
2006	5	37.0
2006	6	40.0
2006	7	34.0
2006	8	40.0
2006	9	24.0
2006	10	40.0
2006	11	40.0
2006	12	44.0
2006	13	47.0
2006	14	39.0
2006	15	38.0
2006	16	52.0
2006	17	50.0
2006	18	48.0
2006	19	52.0
2006	20	45.0
2006	21	45.0
2006	22	40.0
2006	23	30.0
2006	24	44.0
2006	25	39.0
2006	26	54.0
2006	27	57.0
2006	28	70.0
2006	29	54.0
2006	30	73.0
2006	31	57.0
2006	32	62.0
2006	33	47.0
2006	34	44.0
2006	35	41.0
2006	36	34.0
2006	37	35.0
2006	38	35.0
2006	39	46.0
2006	40	45.0
2006	41	40.0
2006	42	33.0
2006	43	46.0
2006	44	36.0
2006	45	38.0
2006	46	50.0
2006	47	44.0
2006	48	40.0
2006	49	34.0
2006	50	40.0
2006	51	42.0
2006	52	39.0
2006	53	NaN

2007	1	34.0
2007	2	44.0
2007	3	43.0
2007	4	41.0
2007	5	42.0
2007	6	34.0
2007	7	29.0
2007	8	35.0
2007	9	25.0
2007	10	42.0
2007	11	44.0
2007	12	33.0
2007	13	50.0
2007	14	39.0
2007	15	42.0
2007	16	45.0
2007	17	45.0
2007	18	38.0
2007	19	45.0
2007	20	38.0
2007	21	48.0
2007	22	37.0
2007	23	45.0
2007	24	42.0
2007	25	66.0
2007	26	52.0
2007	27	53.0
2007	28	58.0
2007	29	70.0
2007	30	48.0
2007	31	40.0
2007	32	44.0
2007	33	37.0
2007	34	51.0
2007	35	36.0
2007	36	37.0
2007	37	40.0
2007	38	37.0
2007	39	58.0
2007	40	22.0
2007	41	52.0
2007	42	39.0
2007	43	39.0
2007	44	49.0
2007	45	45.0
2007	46	37.0
2007	47	36.0
2007	48	45.0
2007	49	51.0
2007	50	25.0
2007	51	42.0
2007	52	38.0
2007	53	NaN

2008	1	32.0
2008	2	32.0
2008	3	25.0
2008	4	37.0
2008	5	33.0
2008	6	38.0
2008	7	39.0
2008	8	42.0
2008	9	33.0
2008	10	36.0
2008	11	31.0
2008	12	37.0
2008	13	39.0
2008	14	34.0
2008	15	38.0
2008	16	54.0
2008	17	35.0
2008	18	35.0
2008	19	46.0
2008	20	43.0
2008	21	48.0
2008	22	42.0
2008	23	52.0
2008	24	47.0
2008	25	49.0
2008	26	55.0
2008	27	49.0
2008	28	42.0
2008	29	47.0
2008	30	42.0
2008	31	51.0
2008	32	44.0
2008	33	51.0
2008	34	49.0
2008	35	38.0
2008	36	39.0
2008	37	29.0
2008	38	49.0
2008	39	29.0
2008	40	31.0
2008	41	36.0
2008	42	38.0
2008	43	49.0
2008	44	35.0
2008	45	33.0
2008	46	35.0
2008	47	45.0
2008	48	29.0
2008	49	35.0
2008	50	38.0
2008	51	39.0
2008	52	49.0
2008	53	NaN

2009	1	50.0
2009	2	26.0
2009	3	39.0
2009	4	54.0
2009	5	34.0
2009	6	30.0
2009	7	36.0
2009	8	32.0
2009	9	39.0
2009	10	30.0
2009	11	41.0
2009	12	35.0
2009	13	31.0
2009	14	43.0
2009	15	40.0
2009	16	42.0
2009	17	44.0
2009	18	41.0
2009	19	40.0
2009	20	42.0
2009	21	25.0
2009	22	33.0
2009	23	43.0
2009	24	37.0
2009	25	48.0
2009	26	44.0
2009	27	47.0
2009	28	56.0
2009	29	49.0
2009	30	51.0
2009	31	48.0
2009	32	47.0
2009	33	46.0
2009	34	49.0
2009	35	50.0
2009	36	37.0
2009	37	35.0
2009	38	42.0
2009	39	37.0
2009	40	36.0
2009	41	53.0
2009	42	38.0
2009	43	36.0
2009	44	29.0
2009	45	50.0
2009	46	40.0
2009	47	34.0
2009	48	40.0
2009	49	48.0
2009	50	35.0
2009	51	24.0
2009	52	29.0
2009	53	48.0

2010	1	35.0
2010	2	19.0
2010	3	26.0
2010	4	25.0
2010	5	30.0
2010	6	33.0
2010	7	26.0
2010	8	23.0
2010	9	33.0
2010	10	21.0
2010	11	32.0
2010	12	37.0
2010	13	31.0
2010	14	37.0
2010	15	33.0
2010	16	35.0
2010	17	35.0
2010	18	35.0
2010	19	32.0
2010	20	30.0
2010	21	39.0
2010	22	50.0
2010	23	35.0
2010	24	32.0
2010	25	40.0
2010	26	53.0
2010	27	53.0
2010	28	66.0
2010	29	44.0
2010	30	43.0
2010	31	46.0
2010	32	53.0
2010	33	43.0
2010	34	35.0
2010	35	40.0
2010	36	35.0
2010	37	38.0
2010	38	36.0
2010	39	36.0
2010	40	34.0
2010	41	48.0
2010	42	28.0
2010	43	41.0
2010	44	30.0
2010	45	42.0
2010	46	31.0
2010	47	43.0
2010	48	29.0
2010	49	30.0
2010	50	31.0
2010	51	30.0
2010	52	38.0
2010	53	NaN

2011	1	23.0
2011	2	25.0
2011	3	37.0
2011	4	35.0
2011	5	39.0
2011	6	27.0
2011	7	29.0
2011	8	35.0
2011	9	26.0
2011	10	34.0
2011	11	32.0
2011	12	31.0
2011	13	23.0
2011	14	32.0
2011	15	34.0
2011	16	43.0
2011	17	50.0
2011	18	37.0
2011	19	38.0
2011	20	42.0
2011	21	26.0
2011	22	43.0
2011	23	33.0
2011	24	34.0
2011	25	42.0
2011	26	48.0
2011	27	46.0
2011	28	43.0
2011	29	25.0
2011	30	52.0
2011	31	38.0
2011	32	36.0
2011	33	50.0
2011	34	47.0
2011	35	38.0
2011	36	43.0
2011	37	41.0
2011	38	23.0
2011	39	41.0
2011	40	44.0
2011	41	27.0
2011	42	31.0
2011	43	36.0
2011	44	31.0
2011	45	31.0
2011	46	27.0
2011	47	29.0
2011	48	26.0
2011	49	37.0
2011	50	36.0
2011	51	31.0
2011	52	43.0
2011	53	NaN

2012	1	39.0
2012	2	28.0
2012	3	35.0
2012	4	29.0
2012	5	18.0
2012	6	24.0
2012	7	27.0
2012	8	32.0
2012	9	32.0
2012	10	37.0
2012	11	28.0
2012	12	30.0
2012	13	19.0
2012	14	24.0
2012	15	32.0
2012	16	31.0
2012	17	38.0
2012	18	30.0
2012	19	26.0
2012	20	29.0
2012	21	34.0
2012	22	40.0
2012	23	32.0
2012	24	34.0
2012	25	43.0
2012	26	45.0
2012	27	40.0
2012	28	40.0
2012	29	20.0
2012	30	38.0
2012	31	42.0
2012	32	41.0
2012	33	34.0
2012	34	39.0
2012	35	36.0
2012	36	26.0
2012	37	30.0
2012	38	30.0
2012	39	38.0
2012	40	38.0
2012	41	36.0
2012	42	34.0
2012	43	26.0
2012	44	29.0
2012	45	26.0
2012	46	27.0
2012	47	38.0
2012	48	41.0
2012	49	31.0
2012	50	21.0
2012	51	27.0
2012	52	37.0
2012	53	NaN

2013	1	51.0
2013	2	39.0
2013	3	34.0
2013	4	26.0
2013	5	30.0
2013	6	26.0
2013	7	21.0
2013	8	24.0
2013	9	24.0
2013	10	23.0
2013	11	17.0
2013	12	16.0
2013	13	29.0
2013	14	24.0
2013	15	28.0
2013	16	39.0
2013	17	38.0
2013	18	29.0
2013	19	34.0
2013	20	29.0
2013	21	27.0
2013	22	27.0
2013	23	44.0
2013	24	45.0
2013	25	34.0
2013	26	28.0
2013	27	35.0
2013	28	30.0
2013	29	36.0
2013	30	49.0
2013	31	44.0
2013	32	44.0
2013	33	42.0
2013	34	31.0
2013	35	30.0
2013	36	32.0
2013	37	33.0
2013	38	39.0
2013	39	41.0
2013	40	36.0
2013	41	41.0
2013	42	25.0
2013	43	25.0
2013	44	26.0
2013	45	13.0
2013	46	26.0
2013	47	20.0
2013	48	25.0
2013	49	27.0
2013	50	24.0
2013	51	25.0
2013	52	30.0
2013	53	NaN

2014	1	25.0
2014	2	28.0
2014	3	28.0
2014	4	16.0
2014	5	23.0
2014	6	34.0
2014	7	29.0
2014	8	24.0
2014	9	29.0
2014	10	31.0
2014	11	24.0
2014	12	33.0
2014	13	26.0
2014	14	35.0
2014	15	25.0
2014	16	34.0
2014	17	36.0
2014	18	22.0
2014	19	29.0
2014	20	30.0
2014	21	33.0
2014	22	26.0
2014	23	34.0
2014	24	30.0
2014	25	20.0
2014	26	29.0
2014	27	35.0
2014	28	37.0
2014	29	40.0
2014	30	53.0
2014	31	35.0
2014	32	29.0
2014	33	39.0
2014	34	32.0
2014	35	40.0
2014	36	35.0
2014	37	32.0
2014	38	26.0
2014	39	33.0
2014	40	19.0
2014	41	29.0
2014	42	27.0
2014	43	35.0
2014	44	27.0
2014	45	24.0
2014	46	24.0
2014	47	29.0
2014	48	28.0
2014	49	27.0
2014	50	36.0
2014	51	39.0
2014	52	37.0
2014	53	NaN

2015	1	29.0
2015	2	25.0
2015	3	26.0
2015	4	33.0
2015	5	22.0
2015	6	29.0
2015	7	25.0
2015	8	31.0
2015	9	36.0
2015	10	30.0
2015	11	24.0
2015	12	26.0
2015	13	22.0
2015	14	24.0
2015	15	32.0
2015	16	29.0
2015	17	28.0
2015	18	41.0
2015	19	28.0
2015	20	33.0
2015	21	18.0
2015	22	28.0
2015	23	21.0
2015	24	39.0
2015	25	22.0
2015	26	33.0
2015	27	45.0
2015	28	38.0
2015	29	35.0
2015	30	36.0
2015	31	27.0
2015	32	43.0
2015	33	36.0
2015	34	26.0
2015	35	30.0
2015	36	26.0
2015	37	23.0
2015	38	21.0
2015	39	29.0
2015	40	25.0
2015	41	30.0
2015	42	32.0
2015	43	24.0
2015	44	20.0
2015	45	18.0
2015	46	22.0
2015	47	24.0
2015	48	22.0
2015	49	27.0
2015	50	16.0
2015	51	22.0
2015	52	22.0
2015	53	23.0

2016	1	19.0
2016	2	18.0
2016	3	19.0
2016	4	28.0
2016	5	20.0
2016	6	24.0
2016	7	39.0
2016	8	27.0
2016	9	25.0
2016	10	22.0
2016	11	23.0
2016	12	23.0
2016	13	24.0
2016	14	29.0
2016	15	27.0
2016	16	21.0
2016	17	26.0
2016	18	24.0
2016	19	20.0
2016	20	26.0
2016	21	21.0
2016	22	25.0
2016	23	21.0
2016	24	24.0
2016	25	35.0
2016	26	43.0
2016	27	35.0
2016	28	24.0
2016	29	19.0
2016	30	26.0
2016	31	41.0
2016	32	28.0
2016	33	24.0
2016	34	21.0
2016	35	32.0
2016	36	29.0
2016	37	23.0
2016	38	14.0
2016	39	22.0
2016	40	25.0
2016	41	34.0
2016	42	24.0
2016	43	24.0
2016	44	25.0
2016	45	21.0
2016	46	21.0
2016	47	22.0
2016	48	19.0
2016	49	21.0
2016	50	22.0
2016	51	30.0
2016	52	35.0
2016	53	NaN

2017	1	25.0
2017	2	18.0
2017	3	30.0
2017	4	23.0
2017	5	19.0
2017	6	24.0
2017	7	27.0
2017	8	18.0
2017	9	15.0
2017	10	20.0
2017	11	19.0
2017	12	29.0
2017	13	25.0
2017	14	17.0
2017	15	37.0
2017	16	29.0
2017	17	29.0
2017	18	25.0
2017	19	23.0
2017	20	28.0
2017	21	34.0
2017	22	30.0
2017	23	34.0
2017	24	23.0
2017	25	28.0
2017	26	16.0
2017	27	27.0
2017	28	33.0
2017	29	29.0
2017	30	32.0
2017	31	17.0
2017	32	26.0
2017	33	25.0
2017	34	25.0
2017	35	27.0
2017	36	16.0
2017	37	13.0
2017	38	21.0
2017	39	19.0
2017	40	21.0
2017	41	28.0
2017	42	34.0
2017	43	20.0
2017	44	22.0
2017	45	10.0
2017	46	30.0
2017	47	21.0
2017	48	24.0
2017	49	17.0
2017	50	16.0
2017	51	19.0
2017	52	24.0
2017	53	NaN

2018	1	31.0
2018	2	20.0
2018	3	23.0
2018	4	22.0
2018	5	18.0
2018	6	27.0
2018	7	19.0
2018	8	28.0
2018	9	29.0
2018	10	22.0
2018	11	20.0
2018	12	36.0
2018	13	21.0
2018	14	26.0
2018	15	21.0
2018	16	27.0
2018	17	26.0
2018	18	23.0
2018	19	25.0
2018	20	14.0
2018	21	28.0
2018	22	22.0
2018	23	24.0
2018	24	26.0
2018	25	21.0
2018	26	18.0
2018	27	21.0
2018	28	21.0
2018	29	23.0
2018	30	36.0
2018	31	22.0
2018	32	30.0
2018	33	19.0
2018	34	30.0
2018	35	21.0
2018	36	23.0
2018	37	25.0
2018	38	25.0
2018	39	18.0
2018	40	27.0
2018	41	24.0
2018	42	32.0
2018	43	30.0
2018	44	28.0
2018	45	23.0
2018	46	21.0
2018	47	20.0
2018	48	26.0
2018	49	20.0
2018	50	19.0
2018	51	16.0
2018	52	21.0
2018	53	NaN

2019	1	28.0
2019	2	15.0
2019	3	25.0
2019	4	29.0
2019	5	22.0
2019	6	31.0
2019	7	17.0
2019	8	23.0
2019	9	31.0
2019	10	25.0
2019	11	17.0
2019	12	25.0
2019	13	27.0
2019	14	20.0
2019	15	19.0
2019	16	22.0
2019	17	24.0
2019	18	25.0
2019	19	21.0
2019	20	27.0
2019	21	16.0
2019	22	15.0
2019	23	31.0
2019	24	28.0
2019	25	25.0
2019	26	23.0
2019	27	25.0
2019	28	18.0
2019	29	21.0
2019	30	23.0
2019	31	9.0
2019	32	26.0
2019	33	32.0
2019	34	31.0
2019	35	29.0
2019	36	14.0
2019	37	22.0
2019	38	19.0
2019	39	25.0
2019	40	26.0
2019	41	11.0
2019	42	20.0
2019	43	20.0
2019	44	15.0
2019	45	14.0
2019	46	23.0
2019	47	18.0
2019	48	20.0
2019	49	24.0
2019	50	22.0
2019	51	13.0
2019	52	9.0
2019	53	NaN

2020	1	30.0
2020	2	21.0
2020	3	27.0
2020	4	27.0
2020	5	22.0
2020	6	20.0
2020	7	21.0
2020	8	25.0
2020	9	20.0
2020	10	19.0
2020	11	23.0
2020	12	20.0
2020	13	18.0
2020	14	20.0
2020	15	20.0
2020	16	26.0
2020	17	20.0
2020	18	16.0
2020	19	15.0
2020	20	21.0
2020	21	20.0
2020	22	16.0
2020	23	21.0
2020	24	17.0
2020	25	29.0
2020	26	20.0
2020	27	29.0
2020	28	20.0
2020	29	20.0
2020	30	24.0
2020	31	20.0
2020	32	18.0
2020	33	17.0
2020	34	29.0
2020	35	23.0
2020	36	32.0
2020	37	23.0
2020	38	17.0
2020	39	15.0
2020	40	26.0
2020	41	32.0
2020	42	24.0
2020	43	21.0
2020	44	30.0
2020	45	24.0
2020	46	16.0
2020	47	29.0
2020	48	23.0
2020	49	35.0
2020	50	22.0
2020	51	29.0
2020	52	33.0
2020	53	34.0
