Year	Week	Y40-44,T,NR,PL
2012	18	109.0
2012	19	110.0
2012	20	93.0
2012	21	105.0
2012	22	100.0
2012	23	97.0
2012	24	101.0
2012	25	112.0
2012	26	115.0
2012	27	106.0
2012	28	103.0
2012	29	111.0
2012	30	117.0
2012	31	103.0
2012	32	93.0
2012	33	98.0
2012	34	101.0
2012	35	107.0
2012	36	95.0
2012	37	116.0
2012	38	92.0
2012	39	109.0
2012	40	105.0
2012	41	114.0
2012	42	116.0
2012	43	123.0
2012	44	118.0
2012	45	102.0
2012	46	119.0
2012	47	104.0
2012	48	119.0
2012	49	116.0
2012	50	127.0
2012	51	113.0
2012	52	120.0
2012	53	NaN

2013	1	129.0
2013	2	123.0
2013	3	112.0
2013	4	118.0
2013	5	102.0
2013	6	126.0
2013	7	101.0
2013	8	100.0
2013	9	109.0
2013	10	99.0
2013	11	107.0
2013	12	98.0
2013	13	100.0
2013	14	129.0
2013	15	103.0
2013	16	110.0
2013	17	121.0
2013	18	101.0
2013	19	114.0
2013	20	87.0
2013	21	95.0
2013	22	103.0
2013	23	94.0
2013	24	102.0
2013	25	129.0
2013	26	96.0
2013	27	102.0
2013	28	107.0
2013	29	113.0
2013	30	104.0
2013	31	103.0
2013	32	91.0
2013	33	99.0
2013	34	112.0
2013	35	101.0
2013	36	99.0
2013	37	109.0
2013	38	94.0
2013	39	110.0
2013	40	119.0
2013	41	119.0
2013	42	113.0
2013	43	115.0
2013	44	105.0
2013	45	112.0
2013	46	105.0
2013	47	101.0
2013	48	106.0
2013	49	105.0
2013	50	113.0
2013	51	136.0
2013	52	116.0
2013	53	NaN

2014	1	102.0
2014	2	93.0
2014	3	107.0
2014	4	111.0
2014	5	89.0
2014	6	115.0
2014	7	92.0
2014	8	105.0
2014	9	97.0
2014	10	96.0
2014	11	99.0
2014	12	120.0
2014	13	100.0
2014	14	88.0
2014	15	117.0
2014	16	86.0
2014	17	118.0
2014	18	104.0
2014	19	102.0
2014	20	95.0
2014	21	110.0
2014	22	110.0
2014	23	105.0
2014	24	108.0
2014	25	98.0
2014	26	104.0
2014	27	115.0
2014	28	95.0
2014	29	99.0
2014	30	110.0
2014	31	109.0
2014	32	108.0
2014	33	100.0
2014	34	100.0
2014	35	103.0
2014	36	106.0
2014	37	100.0
2014	38	102.0
